"Product ID","Product Name","Product Main image","Product Details Page Link","Product Price(Unit price)",Commission,"Promotion Link(Valid for 15 days)"
1013558,"Fashion Women Stand Collar Zipper Pocket Sport Jacket",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/46/02/67609c9e-7f10-4cea-b271-5c2fd648c50f.jpg,https://www.banggood.com/Fashion-Women-Stand-Collar-Zipper-Pocket-Sport-Jacket-reviews-p1013558.html,US$32.19,US$1.29,https://www.banggood.com/Casual-Women-Stand-Collar-Long-Sleeve-Zipper-Pocket-Sport-Jacket-p-1013558.html?p=JA280216647382201711&custlinkid=1802402
1068400,"Women Lace Crochet Hollow Sheer Sun Protection Cardigan",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/8F/6C/0dda40de-4298-4d0d-8f64-f1604e0ef9b0.jpg,https://www.banggood.com/Women-Lace-Crochet-Hollow-Sheer-Sun-Protection-Cardigan-reviews-p1068400.html,US$20.78,US$0.83,https://www.banggood.com/Women-Lace-Crochet-Hollow-Sheer-Sun-Protection-Cardigan-p-1068400.html?p=JA280216647382201711&custlinkid=1802403
1099377,"Plus Size Women Thick Hooded Fleece Coats With Belt",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/3F/1A/60ee6a3c-2c88-4625-aae9-272003cfa1bb.jpg,https://www.banggood.com/Plus-Size-Women-Thick-Hooded-Fleece-Coats-With-Belt-reviews-p1099377.html,US$28.74,US$1.15,https://www.banggood.com/Plus-Size-Women-Thick-Hooded-Fleece-Coats-With-Belt-p-1099377.html?p=JA280216647382201711&custlinkid=1802404
1121524,"Plus Size Casual Women Pure Color Adjustable Sleeve Middle Length Kimono",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/88/69/309bc70e-002c-4ba9-bb0a-82d47c77a8e8.jpg,https://www.banggood.com/Plus-Size-Casual-Women-Pure-Color-Adjustable-Sleeve-Middle-Length-Kimono-reviews-p1121524.html,"US$35.99 ~ US$50.97",US$1.66,https://www.banggood.com/Plus-Size-Casual-Women-Pure-Color-Adjustable-Sleeve-Middle-Length-Kimono-p-1121524.html?p=JA280216647382201711&custlinkid=1802405
1213269,"Plus Size Women Printing Hood Thick Warm Coats",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/48/9D/07373efc-c195-421c-bbdd-0e9f27688458.jpeg,https://www.banggood.com/Plus-Size-Women-Printing-Hood-Thick-Warm-Coats-reviews-p1213269.html,US$64.39,US$2.58,https://www.banggood.com/O-NEWE-Casual-Women-Printing-Hooded-Thick-Coat-p-1213269.html?p=JA280216647382201711&custlinkid=1802406
1213411,"S-5XL Women Zipper Hooded Long Sweatshirt Jacket",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/E1/6E/9440f459-958d-46e2-934a-1ce759b9aae7.jpg,https://www.banggood.com/S-5XL-Women-Zipper-Hooded-Long-Sweatshirt-Jacket-reviews-p1213411.html,US$39.26,US$1.57,https://www.banggood.com/S-5XL-Women-Zipper-Hooded-Long-Sweatshirt-Jacket-p-1213411.html?p=JA280216647382201711&custlinkid=1802407
1221588,"S-4XL Fashion Women Hooded Faux Fur Coats",https://imgaz2.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/E0/A9/bfa3e927-267e-41d5-86bc-162ed50e45e3.jpg,https://www.banggood.com/S-4XL-Fashion-Women-Hooded-Faux-Fur-Coats-reviews-p1221588.html,US$124.73,US$4.99,https://www.banggood.com/S-4XL-Fashion-Women-Hooded-Faux-Fur-Coats-p-1221588.html?p=JA280216647382201711&custlinkid=1802408
1228969,"Ethnic Floral Printed Hooded Pockets Jackets Coats for Women",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/7F/68/1bd7491a-252d-4719-b253-2882216cd1f1.jpg,https://www.banggood.com/Ethnic-Floral-Printed-Hooded-Pockets-Jackets-Coats-for-Women-reviews-p1228969.html,US$49.65,US$1.99,https://www.banggood.com/Ethnic-Floral-Printed-Hooded-Pockets-Jackets-Coats-for-Women-p-1228969.html?p=JA280216647382201711&custlinkid=1802409
1236334,"Casual Printed Hooded Jackets",https://imgaz3.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/C8/C4/204c39e1-5ee0-4f27-a858-2c3e432d7248.jpg,https://www.banggood.com/Casual-Printed-Hooded-Jackets-reviews-p1236334.html,US$36.79,US$1.47,https://www.banggood.com/Casual-Printed-Hooded-Jackets-Coats-with-Pockets-p-1236334.html?p=JA280216647382201711&custlinkid=1802410
1260913,"Women Ethnic Floral Printed Hooded Pockets Jackets Coats",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/E4/02/7952fbc8-a5c9-4550-8d01-a7cc48ad07d9.jpg,https://www.banggood.com/Women-Ethnic-Floral-Printed-Hooded-Pockets-Jackets-Coats-reviews-p1260913.html,US$55.43,US$2.22,https://www.banggood.com/Women-Ethnic-Floral-Printed-Hooded-Pockets-Jackets-Coats-p-1260913.html?p=JA280216647382201711&custlinkid=1802411
