"Product ID","Product Name","Product Main image","Product Details Page Link","Product Price(Unit price)",Commission,"Promotion Link(Valid for 15 days)"
910234,"Casual Women Hooded Long Outwear Fur Collar Long Sleeve Jacket Coats",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/10/1A/6f7080bd-e4f7-4330-a01b-98c55d6d21d8.jpeg,https://www.banggood.com/Casual-Women-Hooded-Long-Outwear-Fur-Collar-Long-Sleeve-Jacket-Coats-reviews-p910234.html,"US$40.99 ~ US$62.49",US$1.89,https://www.banggood.com/Casual-Women-Hooded-Long-Outwear-Fur-Collar-Long-Sleeve-Jacket-Coats-p-910234.html?p=JA280216647382201711&custlinkid=1807115
1035975,"Women Casual Office Business Tunic Blazer Jacket Coats",https://imgaz1.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/47/01/c51c3024-7722-4121-b80c-761321a53407.jpg,https://www.banggood.com/Women-Casual-Office-Business-Tunic-Blazer-Jacket-Coats-reviews-p1035975.html,US$40.41,US$1.62,https://www.banggood.com/Women-Casual-Office-Business-Tunic-Blazer-Jacket-Coats-p-1035975.html?p=JA280216647382201711&custlinkid=1807116
1202498,"Casual Women Long Sleeve Solid Color Pockets Lace-up Long Outerwear Coats",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/73/B7/31d891b6-5543-4663-a92c-46df09427b01.jpg,https://www.banggood.com/Casual-Women-Long-Sleeve-Solid-Color-Pockets-Lace-up-Long-Outerwear-Coats-reviews-p1202498.html,US$40.41,US$1.62,https://www.banggood.com/Casual-Women-Long-Sleeve-Solid-Color-Pockets-Lace-up-Long-Outerwear-Coats-p-1202498.html?p=JA280216647382201711&custlinkid=1807117
1225612,"M-5XL Solid Color Hooded Coat",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/23/63/0440c2f5-4702-4ffd-85c1-6c9255757d6c.jpg,https://www.banggood.com/M-5XL-Solid-Color-Hooded-Coat-reviews-p1225612.html,US$58.89,US$2.36,https://www.banggood.com/Casual-Women-Solid-Color-Zip-Up-Long-Sleeve-Split-Hooded-Coat-p-1225612.html?p=JA280216647382201711&custlinkid=1807118
1241780,"Women Causal Hoodies Hooded Long Coats Zipper Asymmetric Jackets",https://imgaz1.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/A1/B9/df94083c-1bac-4d48-b76b-db53ca45efbd.jpg,https://www.banggood.com/Women-Causal-Hoodies-Hooded-Long-Coats-Zipper-Asymmetric-Jackets-reviews-p1241780.html,US$44.84,US$1.79,https://www.banggood.com/Women-Causal-Hoodies-Hooded-Long-Coats-Zipper-Asymmetric-Jackets-p-1241780.html?p=JA280216647382201711&custlinkid=1807119
1262167,"Solid Color Pocket Long Coat",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/1F/A2/96e04217-7ebd-497a-9b34-4050e4b05476.jpg,https://www.banggood.com/Solid-Color-Pocket-Long-Coat-reviews-p1262167.html,US$48.50,US$1.94,https://www.banggood.com/Solid-Color-Women-Casual-Full-Sleeve-Lapel-Pocket-Long-Coat-p-1262167.html?p=JA280216647382201711&custlinkid=1807120
1348089,"Women Winter Warm Long Sleeve Tassel Sweater Coats Outwears",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/6F/21/f53dc02a-3643-440e-ae5c-86f7f6e2379b.jpg,https://www.banggood.com/Women-Winter-Warm-Long-Sleeve-Tassel-Sweater-Coats-Outwears-reviews-p1348089.html,US$32.33,US$1.29,https://www.banggood.com/Women-Winter-Warm-Long-Sleeve-Tassel-Sweater-Coats-Outwears-p-1348089.html?p=JA280216647382201711&custlinkid=1807121
1360438,"Women Casual Hooded Loose Cape Jacket Coats Cloak",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/C7/90/ad1a16a7-3617-45cb-adfd-9c5848b953d5.jpg,https://www.banggood.com/Women-Casual-Hooded-Loose-Cape-Jacket-Coats-Cloak-reviews-p1360438.html,US$58.89,US$2.36,https://www.banggood.com/Women-Casual-Hooded-Loose-Cape-Jacket-Coats-Cloak-p-1360438.html?p=JA280216647382201711&custlinkid=1807122
1383284,"Casual Women Solid Color Button Long Coats with Pockets",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/13/22/0d724078-bff6-4c19-adcd-5900a5659848.jpg,https://www.banggood.com/Casual-Women-Solid-Color-Button-Long-Coats-with-Pockets-reviews-p1383284.html,US$46.19,US$1.85,https://www.banggood.com/Casual-Women-Solid-Color-Button-Long-Coats-with-Pockets-p-1383284.html?p=JA280216647382201711&custlinkid=1807123
1391064,"Batwing Sleeve Fleece Warm Coats",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/55/4D/17b6dd99-44d1-478d-b050-cf2a5a9ddefc.jpg,https://www.banggood.com/Batwing-Sleeve-Fleece-Warm-Coats-reviews-p1391064.html,US$66.69,US$2.67,https://www.banggood.com/Women-Batwing-Sleeve-Fleece-Warm-Outerwear-Coats-p-1391064.html?p=JA280216647382201711&custlinkid=1807124
1549429,"Women Sleeveless Zipper Floral Print Vest Outerwear Hooded Coats",https://imgaz2.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/C1/5B/202ddb07-379c-4152-95a3-109fe5638cf4.jpg,https://www.banggood.com/Women-Sleeveless-Zipper-Floral-Print-Vest-Outerwear-Hooded-Coats-reviews-p1549429.html,US$48.50,US$1.94,https://www.banggood.com/Women-Sleeveless-Zipper-Floral-Print-Vest-Outerwear-Hooded-Coats-p-1549429.html?p=JA280216647382201711&custlinkid=1807125
1563958,"Casual Thicken Solid Coats",https://imgaz1.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/8F/0F/834fdc3f-137a-40a4-bab2-93e6af92349f.jpg,https://www.banggood.com/Casual-Thicken-Solid-Coats-reviews-p1563958.html,US$43.88,US$1.76,https://www.banggood.com/Women-Casual-Zipper-Long-Sleeve-Thicken-Solid-Coats-with-Pocket-p-1563958.html?p=JA280216647382201711&custlinkid=1807126
1581235,"Women Collared Button Down Blazer Coats Knee Length Coats",https://imgaz2.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/6B/B7/385a7960-1a6d-42ba-97d7-f08059218f09.jpg,https://www.banggood.com/Women-Collared-Button-Down-Blazer-Coats-Knee-Length-Coats-reviews-p1581235.html,US$32.33,US$1.29,https://www.banggood.com/Women-Collared-Button-Down-Blazer-Coats-Knee-Length-Coats-p-1581235.html?p=JA280216647382201711&custlinkid=1807127
1581301,"Ethnic Style Vintage Floral Printed Long Sleeve Coats For Women",https://imgaz.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/AC/13/367803e2-bbc4-460d-bc91-b9dacf59eeb6.jpg,https://www.banggood.com/Ethnic-Style-Vintage-Floral-Printed-Long-Sleeve-Coats-For-Women-reviews-p1581301.html,US$36.95,US$1.48,https://www.banggood.com/Ethnic-Style-Vintage-Floral-Printed-Long-Sleeve-Coats-For-Women-p-1581301.html?p=JA280216647382201711&custlinkid=1807128
