"Product ID","Product Name","Product Main image","Product Details Page Link","Product Price(Unit price)",Commission,"Promotion Link(Valid for 15 days)"
1890429,"Plus Size V-neck Lace Drawstring Patchwork Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/01/FD/094a320c-0db0-4a1a-a31a-c0eba640bf8a.jpg,https://www.banggood.com/Plus-Size-V-neck-Lace-Drawstring-Patchwork-Dress-reviews-p1890429.html,US$25.99,US$1.04,https://www.banggood.com/Plus-Size-V-neck-Lace-Drawstring-Patchwork-Dress-p-1890429.html?p=JA280216647382201711&custlinkid=1792634
1891140,"Plus Size Floral Print Belt Design Long Sleeves Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/98/3C/567a3d10-5461-4b84-8559-17999a5e49cc.jpg,https://www.banggood.com/Plus-Size-Floral-Print-Belt-Design-Long-Sleeves-Dress-reviews-p1891140.html,US$30.99,US$1.24,https://www.banggood.com/Plus-Size-Floral-Print-Belt-Design-Long-Sleeves-Dress-p-1891140.html?p=JA280216647382201711&custlinkid=1792637
1891516,"Plus Size Square Neck Floral Print Shirring Backless Design Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/12/C4/585f10a5-9776-4003-8fec-12b608f027ec.jpg,https://www.banggood.com/Plus-Size-Square-Neck-Floral-Print-Shirring-Backless-Design-Dress-reviews-p1891516.html,US$30.99,US$1.24,https://www.banggood.com/Plus-Size-Square-Neck-Floral-Print-Shirring-Backless-Design-Dress-p-1891516.html?p=JA280216647382201711&custlinkid=1792638
1891518,"YOINS Plus Size V-neck Paisley Button Design Tie-up Design Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/16/97/de3ca303-1151-41c7-9859-033ebc49c467.jpg,https://www.banggood.com/YOINS-Plus-Size-V-neck-Paisley-Button-Design-Tie-up-Design-Dress-reviews-p1891518.html,US$31.99,US$1.28,https://www.banggood.com/YOINS-Plus-Size-V-neck-Paisley-Button-Design-Tie-up-Design-Dress-p-1891518.html?p=JA280216647382201711&custlinkid=1792639
1891719,"Plus Size Belt Design Front Button Tie-up Design Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/B0/FB/6758348e-8e05-4f82-84d3-58e4576ff6a1.jpg,https://www.banggood.com/Plus-Size-Belt-Design-Front-Button-Tie-up-Design-Dress-reviews-p1891719.html,US$31.99,US$1.28,https://www.banggood.com/Plus-Size-Belt-Design-Front-Button-Tie-up-Design-Dress-p-1891719.html?p=JA280216647382201711&custlinkid=1792640
1891880,"Plus Size Lapel Collar Striped Belt Design Long Sleeves Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/D6/4E/ef901c5e-55b4-4a28-85bf-9171af22c58a.jpg,https://www.banggood.com/Plus-Size-Lapel-Collar-Striped-Belt-Design-Long-Sleeves-Dress-reviews-p1891880.html,US$31.99,US$1.28,https://www.banggood.com/Plus-Size-Lapel-Collar-Striped-Belt-Design-Long-Sleeves-Dress-p-1891880.html?p=JA280216647382201711&custlinkid=1792642
1892584,"Plus Size Patchwork Side Pocket Long Sleeves Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/4C/6B/39c5564b-87ac-494b-8b70-db6072b1af0f.jpg,https://www.banggood.com/Plus-Size-Patchwork-Side-Pocket-Long-Sleeves-Dress-reviews-p1892584.html,US$25.99,US$1.04,https://www.banggood.com/Plus-Size-Patchwork-Side-Pocket-Long-Sleeves-Dress-p-1892584.html?p=JA280216647382201711&custlinkid=1792645
1892737,"Plus Size V-neck Button Design Shirring Long Sleeves Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/35/14/464d0442-de76-45c1-989f-89f78873baa4.jpg,https://www.banggood.com/Plus-Size-V-neck-Button-Design-Shirring-Long-Sleeves-Dress-reviews-p1892737.html,US$30.99,US$1.24,https://www.banggood.com/Plus-Size-V-neck-Button-Design-Shirring-Long-Sleeves-Dress-p-1892737.html?p=JA280216647382201711&custlinkid=1792758
1892870,"Plus Size V-neck Plaid Long Sleeves Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/B6/AF/9277b37b-75d3-442d-90d0-c05978be5325.jpg,https://www.banggood.com/Plus-Size-V-neck-Plaid-Long-Sleeves-Dress-reviews-p1892870.html,US$22.99,US$0.92,https://www.banggood.com/Plus-Size-V-neck-Plaid-Long-Sleeves-Dress-p-1892870.html?p=JA280216647382201711&custlinkid=1792759
1893034,"Plus Size One Shoulder Belt Design Button Design Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/1F/5F/c6f79b92-7bf0-41a0-ab5e-aa0c1dd3f93c.jpg,https://www.banggood.com/Plus-Size-One-Shoulder-Belt-Design-Button-Design-Dress-reviews-p1893034.html,US$29.99,US$1.2,https://www.banggood.com/Plus-Size-One-Shoulder-Belt-Design-Button-Design-Dress-p-1893034.html?p=JA280216647382201711&custlinkid=1792760
1893057,"YOINS Plus Size V-neck Floral Print Belt Design Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/BA/7B/160c6322-ebdf-473d-8361-9b1e5588147c.jpg,https://www.banggood.com/YOINS-Plus-Size-V-neck-Floral-Print-Belt-Design-Dress-reviews-p1893057.html,US$31.99,US$1.28,https://www.banggood.com/YOINS-Plus-Size-V-neck-Floral-Print-Belt-Design-Dress-p-1893057.html?p=JA280216647382201711&custlinkid=1792762
1893365,"Plus Size Backless Design Spaghetti Patchwork Tight Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/C0/89/f216fa18-cba0-4374-a3f9-8d331296d864.jpg,https://www.banggood.com/Plus-Size-Backless-Design-Spaghetti-Patchwork-Tight-Dress-reviews-p1893365.html,US$31.99,US$1.28,https://www.banggood.com/Plus-Size-Backless-Design-Spaghetti-Patchwork-Tight-Dress-p-1893365.html?p=JA280216647382201711&custlinkid=1792646
1893366,"Plus Size Tie-up Design Patchwork Long Sleeves Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/99/16/42b99e05-56f4-4028-9574-f2e4a765bbb0.jpg,https://www.banggood.com/Plus-Size-Tie-up-Design-Patchwork-Long-Sleeves-Dress-reviews-p1893366.html,US$31.99,US$1.28,https://www.banggood.com/Plus-Size-Tie-up-Design-Patchwork-Long-Sleeves-Dress-p-1893366.html?p=JA280216647382201711&custlinkid=1801763
1893367,"Plus Size Crew Neck Patchwork 3/4 Length Sleeves Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/40/50/23558f46-ee62-48bf-ad7d-da936f924845.jpg,https://www.banggood.com/Plus-Size-Crew-Neck-Patchwork-3-or-4-Length-Sleeves-Dress-reviews-p1893367.html,US$21.99,US$0.88,https://www.banggood.com/Plus-Size-Crew-Neck-Patchwork-3-or-4-Length-Sleeves-Dress-p-1893367.html?p=JA280216647382201711&custlinkid=1792763
1894604,"Plus Size V-neck Calico Drawstring Long Sleeves Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/63/76/95a30b5c-c042-4bc5-ac9f-1269ece9e6a2.jpg,https://www.banggood.com/Plus-Size-V-neck-Calico-Drawstring-Long-Sleeves-Dress-reviews-p1894604.html,US$30.99,US$1.24,https://www.banggood.com/Plus-Size-V-neck-Calico-Drawstring-Long-Sleeves-Dress-p-1894604.html?p=JA280216647382201711&custlinkid=1792767
1894745,"Plus Size Cold Shoulder Button Design Pocket Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/3E/58/ba2e2512-699b-47bb-a7e7-e57c9500b772.jpg,https://www.banggood.com/Plus-Size-Cold-Shoulder-Button-Design-Pocket-Dress-reviews-p1894745.html,US$29.99,US$1.2,https://www.banggood.com/Plus-Size-Cold-Shoulder-Button-Design-Pocket-Dress-p-1894745.html?p=JA280216647382201711&custlinkid=1792768
1895297,"Plus Size V-neck Knit Wrap Design Long Sleeves Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/3F/B8/2d2467c8-c1c6-486d-8e7a-3bf1e6f804af.jpg,https://www.banggood.com/Plus-Size-V-neck-Knit-Wrap-Design-Long-Sleeves-Dress-reviews-p1895297.html,US$22.99,US$0.92,https://www.banggood.com/Plus-Size-V-neck-Knit-Wrap-Design-Long-Sleeves-Dress-p-1895297.html?p=JA280216647382201711&custlinkid=1792647
1895301,"Plus Size V-neck Crossed Front Design Ruffle Trim Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/61/AE/a5e1a183-ace0-4ee6-9ba6-b0641bfe409c.jpg,https://www.banggood.com/Plus-Size-V-neck-Crossed-Front-Design-Ruffle-Trim-Dress-reviews-p1895301.html,US$26.99,US$1.08,https://www.banggood.com/Plus-Size-V-neck-Crossed-Front-Design-Ruffle-Trim-Dress-p-1895301.html?p=JA280216647382201711&custlinkid=1792648
1899972,"Plus Size Square Neck Mesh Patchwork Design Long Sleeves Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/3A/C8/4e18bc84-b1f0-4bee-ad14-d980d9151acf.jpg,https://www.banggood.com/Plus-Size-Square-Neck-Mesh-Patchwork-Design-Long-Sleeves-Dress-reviews-p1899972.html,US$25.99,US$1.04,https://www.banggood.com/Plus-Size-Square-Neck-Mesh-Patchwork-Design-Long-Sleeves-Dress-p-1899972.html?p=JA280216647382201711&custlinkid=1792656
1899978,"Plus Size Notch Collar Belt Design Button Design Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/7E/05/707613ac-fc66-4f04-84fa-578166757f4e.jpg,https://www.banggood.com/Plus-Size-Notch-Collar-Belt-Design-Button-Design-Dress-reviews-p1899978.html,US$34.99,US$1.4,https://www.banggood.com/Plus-Size-Notch-Collar-Belt-Design-Button-Design-Dress-p-1899978.html?p=JA280216647382201711&custlinkid=1792657
1901249,"Plus Size Square Neck Floral Print Shirring Backless Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/9C/5F/fb2a7ed3-e8c4-404d-8c82-d47c5ee73243.jpg,https://www.banggood.com/Plus-Size-Square-Neck-Floral-Print-Shirring-Backless-Dress-reviews-p1901249.html,US$32.99,US$1.32,https://www.banggood.com/Plus-Size-Square-Neck-Floral-Print-Shirring-Backless-Dress-p-1901249.html?p=JA280216647382201711&custlinkid=1792660
1901538,"Plus Size Cold Shoulder Floral Print Lace Patchwork Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/12/C6/3ef78e6c-e9d5-455a-8b36-877b3c9470e3.jpg,https://www.banggood.com/Plus-Size-Cold-Shoulder-Floral-Print-Lace-Patchwork-Dress-reviews-p1901538.html,US$24.99,US$1,https://www.banggood.com/Plus-Size-Cold-Shoulder-Floral-Print-Lace-Patchwork-Dress-p-1901538.html?p=JA280216647382201711&custlinkid=1792661
1902158,"Plus Size Square Neck Color Block Patchwork Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/F2/A7/8c22c85a-e3f6-467c-959d-651a6a065328.jpg,https://www.banggood.com/Plus-Size-Square-Neck-Color-Block-Patchwork-Dress-reviews-p1902158.html,US$38.99,US$1.56,https://www.banggood.com/Plus-Size-Square-Neck-Color-Block-Patchwork-Dress-p-1902158.html?p=JA280216647382201711&custlinkid=1801764
1902164,"Plus Size V-neck Polka Dot Belt Design Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/25/8A/a22cc3a0-a774-4fa3-b97c-4518262254bc.jpg,https://www.banggood.com/Plus-Size-V-neck-Polka-Dot-Belt-Design-Dress-reviews-p1902164.html,US$29.99,US$1.2,https://www.banggood.com/Plus-Size-V-neck-Polka-Dot-Belt-Design-Dress-p-1902164.html?p=JA280216647382201711&custlinkid=1801765
1902165,"Plus Size V Neck Polka Dot Wrap Design Ruffle Trim Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/79/D9/2c5684cb-f976-40fa-9c9a-1674110aa585.jpg,https://www.banggood.com/Plus-Size-V-Neck-Polka-Dot-Wrap-Design-Ruffle-Trim-Dress-reviews-p1902165.html,US$30.99,US$1.24,https://www.banggood.com/Plus-Size-V-Neck-Polka-Dot-Wrap-Design-Ruffle-Trim-Dress-p-1902165.html?p=JA280216647382201711&custlinkid=1801766
1902855,"Plus Size V-neck Belt Design Crossed Front Design Long Sleeves Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/B4/E4/ed5b55ce-fc90-46cb-bd69-f532af4adceb.jpg,https://www.banggood.com/Plus-Size-V-neck-Belt-Design-Crossed-Front-Design-Long-Sleeves-Dress-reviews-p1902855.html,US$27.99,US$1.12,https://www.banggood.com/Plus-Size-V-neck-Belt-Design-Crossed-Front-Design-Long-Sleeves-Dress-p-1902855.html?p=JA280216647382201711&custlinkid=1801767
1902857,"Plus Size Crew Neck Cut Out Zip Back Fastening Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/BB/EA/bd3d73aa-d59c-4755-a05f-55d42f70b4d6.jpg,https://www.banggood.com/Plus-Size-Crew-Neck-Cut-Out-Zip-Back-Fastening-Dress-reviews-p1902857.html,US$28.99,US$1.16,https://www.banggood.com/Plus-Size-Crew-Neck-Cut-Out-Zip-Back-Fastening-Dress-p-1902857.html?p=JA280216647382201711&custlinkid=1801768
1904561,"Plus Size Floral Print Lettuce-Edge Tie-up Design Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/58/7C/07037bdc-55d2-4ef3-8b7d-49faf6912877.jpg,https://www.banggood.com/Plus-Size-Floral-Print-Lettuce-Edge-Tie-up-Design-Dress-reviews-p1904561.html,US$29.99,US$1.2,https://www.banggood.com/Plus-Size-Floral-Print-Lettuce-Edge-Tie-up-Design-Dress-p-1904561.html?p=JA280216647382201711&custlinkid=1801769
1904615,"Plus Size Cold Shoulder Polka Dot Tie-up Design Long Sleeves Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/62/C5/cd9932da-3db4-402a-abab-63ec7f8cc96b.jpg,https://www.banggood.com/Plus-Size-Cold-Shoulder-Polka-Dot-Tie-up-Design-Long-Sleeves-Dress-reviews-p1904615.html,US$25.99,US$1.04,https://www.banggood.com/Plus-Size-Cold-Shoulder-Polka-Dot-Tie-up-Design-Long-Sleeves-Dress-p-1904615.html?p=JA280216647382201711&custlinkid=1801770
