"Product ID","Product Name","Product Main image","Product Details Page Link","Product Price(Unit price)",Commission,"Promotion Link(Valid for 15 days)"
1033430,"Women Brief Solid Button Irregular Cotton Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/E6/BB/04f8b490-05a1-472f-b946-506faaf6b190.jpg,https://www.banggood.com/Women-Brief-Solid-Button-Irregular-Cotton-Dress-reviews-p1033430.html,US$28.74,US$1.15,https://www.banggood.com/Women-Brief-Solid-Button-Irregular-Cotton-Dress-p-1033430.html?p=JA280216647382201711&custlinkid=1792619
1035087,"XS-5XL Women Strap Backless V Neck Maxi Sundress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/B5/20/a428e8c9-1c2a-4a8b-9474-328777083445.jpeg,https://www.banggood.com/XS-5XL-Women-Strap-Backless-V-Neck-Maxi-Sundress-reviews-p1035087.html,US$27.71,US$1.11,https://www.banggood.com/XS-5XL-Women-Strap-Backless-V-Neck-Maxi-Sundress-p-1035087.html?p=JA280216647382201711&custlinkid=1792720
1035111,"Women White Strap Lace Crochet Patchwork Beach Maxi Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/EC/CF/deb37881-936a-446a-a323-cc6628ff8b4f.jpg,https://www.banggood.com/Women-White-Strap-Lace-Crochet-Patchwork-Beach-Maxi-Dress-reviews-p1035111.html,US$24.24,US$0.97,https://www.banggood.com/Women-White-Strap-Lace-Crochet-Patchwork-Beach-Maxi-Dress-p-1035111.html?p=JA280216647382201711&custlinkid=1792721
1097123,"Elegant Women Tribal Baroque Print Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/C0/27/fb642e7a-c2a2-42ba-9ef7-e6a523844eee.jpg,https://www.banggood.com/Elegant-Women-Tribal-Baroque-Print-Dress-reviews-p1097123.html,US$34.64,US$1.39,https://www.banggood.com/Elegant-Women-Tribal-Baroque-Print-Dress-p-1097123.html?p=JA280216647382201711&custlinkid=1792620
1101232,"Vintage Women Loose Printed Kaftan Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/AD/18/064bd341-2002-419f-bc2e-80b5af7e4803.jpg,https://www.banggood.com/Vintage-Women-Loose-Printed-Kaftan-Dress-reviews-p1101232.html,US$28.86,US$1.15,https://www.banggood.com/Vintage-Women-Long-Sleeve-Loose-Printed-Kaftan-Spring-Fall-Dress-p-1101232.html?p=JA280216647382201711&custlinkid=1792621
1122996,"Vintage Summer Women Folk Style Ink Painting Floral Sleeveless Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/BF/59/429a4845-b217-48c1-8ae0-0df830b67576.jpg,https://www.banggood.com/Vintage-Summer-Women-Folk-Style-Ink-Painting-Floral-Sleeveless-Dress-reviews-p1122996.html,US$39.26,US$1.57,https://www.banggood.com/Vintage-Summer-Women-Folk-Style-Ink-Painting-Floral-Sleeveless-Dress-p-1122996.html?p=JA280216647382201711&custlinkid=1792722
1175766,"Women Floral Printed Loose 3/4 Sleeves O-Neck Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/70/23/d8b76969-ac65-4a0c-b6ff-d4ceb2c953a3.jpg,https://www.banggood.com/Women-Floral-Printed-Loose-3-or-4-Sleeves-O-Neck-Dress-reviews-p1175766.html,US$20.78,US$0.83,https://www.banggood.com/Casual-Women-Floral-Printed-Loose-34-Sleeves-O-Neck-Dress-p-1175766.html?p=JA280216647382201711&custlinkid=1792724
1335227,"S-5XL Women Casual Spaghetti Straps Striped Cotton Long Maxi Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/C8/55/82e58db0-d63c-4690-8ea4-b15c2ddfab47.jpg,https://www.banggood.com/S-5XL-Women-Casual-Spaghetti-Straps-Striped-Cotton-Long-Maxi-Dress-reviews-p1335227.html,US$34.64,US$1.39,https://www.banggood.com/S-5XL-Women-Casual-Spaghetti-Straps-Striped-Cotton-Long-Maxi-Dress-p-1335227.html?p=JA280216647382201711&custlinkid=1792726
1338684,"S-5XL Plus Size Sleeveless Strappy Long Denim Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/banggood/images/7B/29/452e2a6f-5748-43e2-982e-584fbc9c4ed4.jpg,https://www.banggood.com/S-5XL-Plus-Size-Sleeveless-Strappy-Long-Denim-Dress-reviews-p1338684.html,US$42.72,US$1.71,https://www.banggood.com/S-5XL-Plus-Size-Sleeveless-Strappy-Long-Denim-Dress-p-1338684.html?p=JA280216647382201711&custlinkid=1792727
1356043,"Plus Size Women Casual Loose Solid Color Long Sleeve Shirt Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/banggood/images/B7/1E/983db59d-3924-40fd-abbd-f27aa4b83b0c.jpg,https://www.banggood.com/Plus-Size-Women-Casual-Loose-Solid-Color-Long-Sleeve-Shirt-Dress-reviews-p1356043.html,US$41.57,US$1.66,https://www.banggood.com/Plus-Size-Women-Casual-Loose-Solid-Color-Long-Sleeve-Shirt-Dress-p-1356043.html?p=JA280216647382201711&custlinkid=1792728
