"Product ID","Product Name","Product Main image","Product Details Page Link","Product Price(Unit price)",Commission,"Promotion Link(Valid for 15 days)"
1493647,"Bohemian Multi Color Striped Print Plus Size Maxi Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/2D/80/be697fd9-daa7-436d-9fdb-1af14fc45d31.jpg,https://www.banggood.com/Bohemian-Multi-Color-Striped-Print-Plus-Size-Maxi-Dress-reviews-p1493647.html,US$34.49,US$1.38,https://www.banggood.com/Bohemian-Multi-Color-Striped-Print-Plus-Size-Maxi-Dress-p-1493647.html?p=JA280216647382201711&custlinkid=1801838
1507416,"Bohemian Polka Dot Two Pieces Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/92/61/a9b4451e-d3ca-424b-ac49-12bd01220262.jpg,https://www.banggood.com/Bohemian-Polka-Dot-Two-Pieces-Dress-reviews-p1507416.html,US$41.39,US$1.66,https://www.banggood.com/Bohemian-Polka-Dot-Double-Layer-Straps-Two-Pieces-Dress-p-1507416.html?p=JA280216647382201711&custlinkid=1801839
1511059,"Polka Dot Patchwork V-neck Sleeveless Summer Plus Size Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/C3/25/1d35b245-5a2c-4615-94d2-70f2c6950bf6.jpg,https://www.banggood.com/Polka-Dot-Patchwork-V-neck-Sleeveless-Summer-Plus-Size-Dress-reviews-p1511059.html,US$37.94,US$1.52,https://www.banggood.com/Polka-Dot-Patchwork-V-neck-Sleeveless-Summer-Plus-Size-Dress-p-1511059.html?p=JA280216647382201711&custlinkid=1801840
1512660,"Plus Size V-neck Splice Pocket Casual Dress",https://imgaz1.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/81/CA/0f154362-368b-4ece-9d4e-c18674e48864.jpg,https://www.banggood.com/Plus-Size-V-neck-Splice-Pocket-Casual-Dress-reviews-p1512660.html,US$28.74,US$1.15,https://www.banggood.com/Plus-Size-V-neck-Splice-Pocket-Casual-Dress-p-1512660.html?p=JA280216647382201711&custlinkid=1801841
1527690,"Casual Solid Color Sleeveless Summer Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/20/53/3fb0be0e-dc21-4d9d-80dd-edd4c50aab27.jpg,https://www.banggood.com/Casual-Solid-Color-Sleeveless-Summer-Dress-reviews-p1527690.html,US$31.04,US$1.24,https://www.banggood.com/Casual-Solid-Color-Sleeveless-Summer-Dress-p-1527690.html?p=JA280216647382201711&custlinkid=1801842
1531223,"Floral Print Irregular Hem Casual Plus Size Maxi Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/16/09/813aea68-a1ad-47cd-84eb-00d2620b6731.jpg,https://www.banggood.com/Floral-Print-Irregular-Hem-Casual-Plus-Size-Maxi-Dress-reviews-p1531223.html,US$48.29,US$1.93,https://www.banggood.com/Floral-Print-Irregular-Hem-Casual-Plus-Size-Maxi-Dress-p-1531223.html?p=JA280216647382201711&custlinkid=1801843
1531252,"Vintage Two Pieces Ethnic Print Plus Size Maxi Dress",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/2D/DA/4b179336-36cb-48c0-a435-c1d23bee39b9.jpg,https://www.banggood.com/Vintage-Two-Pieces-Ethnic-Print-Plus-Size-Maxi-Dress-reviews-p1531252.html,US$54.04,US$2.16,https://www.banggood.com/Vintage-Two-Pieces-Ethnic-Print-Plus-Size-Maxi-Dress-p-1531252.html?p=JA280216647382201711&custlinkid=1801844
1537848,"Crew Neck Polka Dot splice Long Sleeve Maxi Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/06/77/b7732404-3193-4f8d-b52f-eef6c59a06b0.jpg,https://www.banggood.com/Crew-Neck-Polka-Dot-splice-Long-Sleeve-Maxi-Dress-reviews-p1537848.html,US$42.72,US$1.71,https://www.banggood.com/Crew-Neck-Polka-Dot-splice-Long-Sleeve-Maxi-Dress-p-1537848.html?p=JA280216647382201711&custlinkid=1801845
1548581,"Print Crew Neck Long Sleeve Women Floral Dress",https://imgaz.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/D5/DA/be8ad5ce-1ba6-4b05-a896-bb6a5b30b978.jpg,https://www.banggood.com/Print-Crew-Neck-Long-Sleeve-Women-Floral-Dress-reviews-p1548581.html,US$37.94,US$1.52,https://www.banggood.com/Print-Crew-Neck-Long-Sleeve-Women-Floral-Dress-p-1548581.html?p=JA280216647382201711&custlinkid=1801846
1553737,"Print Splice Contrast Color Vintage Women Dress",https://imgaz3.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/19/E5/a83ff9ad-0a68-4188-b9e7-40ef227f163f.jpg,https://www.banggood.com/Print-Splice-Contrast-Color-Vintage-Women-Dress-reviews-p1553737.html,US$42.72,US$1.71,https://www.banggood.com/Print-Splice-Contrast-Color-Vintage-Women-Dress-p-1553737.html?p=JA280216647382201711&custlinkid=1801847
